,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,AAPL,MCD,SPY,AAPL,MCD,SPY,AAPL,MCD,SPY,AAPL,MCD,SPY,AAPL,MCD,SPY,AAPL,MCD,SPY
Date,,,,,,,,,,,,,,,,,,
2015-01-14,100.37557220458984,78.6767578125,180.16116333007812,109.80000305175781,91.54000091552734,200.86000061035156,110.48999786376953,92.05000305175781,201.10000610351562,108.5,91.12000274658203,198.57000732421875,109.04000091552734,91.44999694824219,199.64999389648438,48956600,7745500,192991100
2015-01-15,97.65131378173828,78.53923034667969,178.51077270507812,106.81999969482422,91.37999725341797,199.02000427246094,110.05999755859375,92.3499984741211,202.00999450683594,106.66000366210938,90.97000122070312,198.8800048828125,110.0,91.97000122070312,201.6300048828125,60014000,5737500,176613900
2015-01-16,96.89256286621094,78.6337661743164,180.851806640625,105.98999786376953,91.48999786376953,201.6300048828125,107.58000183105469,91.69000244140625,201.82000732421875,105.19999694824219,90.73999786376953,198.5500030517578,107.02999877929688,91.05000305175781,198.77000427246094,78513300,6927000,211879600
2015-01-20,99.38829040527344,78.04072570800781,181.23751831054688,108.72000122070312,90.80000305175781,202.05999755859375,108.97000122070312,91.87999725341797,202.72000122070312,106.5,90.2300033569336,200.1699981689453,107.83999633789062,91.63999938964844,202.39999389648438,49899900,6967300,130991100
2015-01-21,100.14701080322266,77.6453628540039,182.1523895263672,109.55000305175781,90.33999633789062,203.0800018310547,111.05999755859375,90.45999908447266,203.66000366210938,108.2699966430664,89.54000091552734,200.94000244140625,108.94999694824219,90.16000366210938,201.5,48575900,8682200,122942700
2015-01-22,102.75240325927734,78.11810302734375,184.8611602783203,112.4000015258789,90.88999938964844,206.10000610351562,112.47000122070312,90.97000122070312,206.25999450683594,109.72000122070312,89.83999633789062,202.3300018310547,110.26000213623047,90.62000274658203,203.99000549316406,53796400,7536400,174356000
2015-01-23,103.28260803222656,76.97496795654297,183.8476104736328,112.9800033569336,89.55999755859375,204.97000122070312,113.75,91.63999938964844,206.10000610351562,111.52999877929688,89.43000030517578,204.80999755859375,112.30000305175781,90.91999816894531,205.7899932861328,46464800,11496000,117516800
2015-01-26,103.3923110961914,77.92898559570312,184.27816772460938,113.0999984741211,90.66999816894531,205.4499969482422,114.36000061035156,90.69999694824219,205.55999755859375,112.80000305175781,89.29000091552734,203.85000610351562,113.73999786376953,89.38999938964844,204.7100067138672,55615000,7753300,92009700
2015-01-27,99.77220916748047,76.98358154296875,181.84742736816406,109.13999938964844,89.56999969482422,202.74000549316406,112.4800033569336,90.30999755859375,204.1199951171875,109.02999877929688,89.55999755859375,201.74000549316406,112.41999816894531,89.95999908447266,202.97000122070312,95568700,6640800,134044600
2015-01-28,105.41262817382812,76.30457305908203,179.51535034179688,115.30999755859375,88.77999877929688,200.13999938964844,118.12000274658203,89.81999969482422,204.2899932861328,115.30999755859375,88.7699966430664,199.91000366210938,117.62999725341797,89.73999786376953,204.1699981689453,146477100,6921300,168514300
2015-01-29,108.6944808959961,80.16364288330078,181.17469787597656,118.9000015258789,93.2699966430664,201.99000549316406,119.19000244140625,93.5,202.3000030517578,115.55999755859375,91.26000213623047,198.67999267578125,116.31999969482422,91.5,200.3800048828125,84436400,19146900,173585400
2015-01-30,107.10383605957031,79.45026397705078,178.89646911621094,117.16000366210938,92.44000244140625,199.4499969482422,120.0,93.30000305175781,202.1699981689453,116.8499984741211,92.30999755859375,199.1300048828125,118.4000015258789,92.6500015258789,200.57000732421875,83745500,12385400,197729700
2015-02-02,108.44766235351562,79.51042938232422,181.11192321777344,118.62999725341797,92.51000213623047,201.9199981689453,119.16999816894531,92.66000366210938,202.02999877929688,116.08000183105469,91.43000030517578,197.86000061035156,118.05000305175781,92.05000305175781,200.0500030517578,62739100,6751400,163107000
2015-02-03,108.46593475341797,80.7223129272461,183.7310028076172,118.6500015258789,93.91999816894531,204.83999633789062,119.08999633789062,93.9800033569336,204.85000610351562,117.61000061035156,92.44999694824219,202.5500030517578,118.5,92.63999938964844,203.0,51915700,7373000,124212900
2015-02-04,109.29783630371094,80.83403015136719,183.0314178466797,119.55999755859375,94.05000305175781,204.05999755859375,120.51000213623047,94.43000030517578,205.3800048828125,118.30999755859375,93.5,203.50999450683594,118.5,93.5,203.9199981689453,70149700,6464800,134306700
2015-02-05,110.07794189453125,81.08326721191406,184.87911987304688,119.94000244140625,94.33999633789062,206.1199951171875,120.2300033569336,94.83000183105469,206.3000030517578,119.25,94.0,204.77000427246094,120.0199966430664,94.0999984741211,204.86000061035156,42246200,5564100,97953200
2015-02-06,109.1509780883789,80.78245544433594,184.3678741455078,118.93000030517578,93.98999786376953,205.5500030517578,120.25,94.4800033569336,207.24000549316406,118.44999694824219,93.6500015258789,204.9199981689453,120.0199966430664,94.1500015258789,206.55999755859375,43706600,4662700,125672000
2015-02-09,109.87602233886719,79.69092559814453,183.5426788330078,119.72000122070312,92.72000122070312,204.6300048828125,119.83999633789062,93.44999694824219,205.63999938964844,118.43000030517578,92.54000091552734,204.13999938964844,118.55000305175781,93.30000305175781,204.77000427246094,38889800,8203000,87219000
2015-02-10,111.98690032958984,80.8082504272461,185.49798583984375,122.0199966430664,94.0199966430664,206.80999755859375,122.1500015258789,94.2300033569336,207.1199951171875,120.16000366210938,92.97000122070312,204.67999267578125,120.16999816894531,93.33000183105469,205.8800048828125,62008500,4697600,96164200
2015-02-11,114.61176300048828,80.97154235839844,185.60560607910156,124.87999725341797,94.20999908447266,206.92999267578125,124.91999816894531,94.33000183105469,207.4499969482422,122.5,93.30000305175781,205.8300018310547,122.7699966430664,94.16000366210938,206.61000061035156,73561800,5153900,91087800
2015-02-12,116.06184387207031,81.72789764404297,187.39056396484375,126.45999908447266,95.08999633789062,208.9199981689453,127.4800033569336,95.5999984741211,208.99000549316406,125.56999969482422,93.7699966430664,206.97000122070312,126.05999755859375,94.05000305175781,207.88999938964844,74474500,7910100,97545900
2015-02-13,116.630859375,82.2092056274414,188.16195678710938,127.08000183105469,95.6500015258789,209.77999877929688,127.27999877929688,95.8499984741211,209.83999633789062,125.6500015258789,94.93000030517578,208.75999450683594,127.27999877929688,95.4000015258789,209.07000732421875,54272200,6762200,93670400
2015-02-17,117.3191909790039,81.09187316894531,188.45794677734375,127.83000183105469,94.3499984741211,210.11000061035156,128.8800048828125,95.38999938964844,210.32000732421875,126.91999816894531,94.08999633789062,209.10000610351562,127.48999786376953,95.12000274658203,209.39999389648438,63152400,5972000,76968200
2015-02-18,118.13603210449219,81.2895736694336,188.4758758544922,128.72000122070312,94.58000183105469,210.1300048828125,128.77999877929688,94.79000091552734,210.22000122070312,127.44999694824219,94.0,209.33999633789062,127.62999725341797,94.2300033569336,209.66000366210938,44891700,5617500,80652900
2015-02-19,117.88821411132812,80.95437622070312,188.34133911132812,128.4499969482422,94.19000244140625,209.97999572753906,129.02999877929688,94.55000305175781,210.4199981689453,128.3300018310547,93.73999786376953,209.24000549316406,128.47999572753906,94.5,209.41000366210938,37362400,6312200,91462500
2015-02-20,118.85188293457031,80.95437622070312,189.47152709960938,129.5,94.19000244140625,211.24000549316406,129.5,94.48999786376953,211.3300018310547,128.0500030517578,93.55999755859375,208.72999572753906,128.6199951171875,94.16000366210938,209.47999572753906,48948400,8155000,140896400
2015-02-23,122.06407928466797,81.05747985839844,189.44459533691406,133.0,94.30999755859375,211.2100067138672,133.0,94.41000366210938,211.2100067138672,129.66000366210938,93.94999694824219,210.47999572753906,130.02000427246094,94.12000274658203,210.94000244140625,70974100,5682000,74411100
2015-02-24,121.30231475830078,81.63334655761719,189.9827423095703,132.1699981689453,94.9800033569336,211.80999755859375,133.60000610351562,95.33000183105469,212.0500030517578,131.1699981689453,93.69000244140625,210.75999450683594,132.94000244140625,94.08000183105469,211.1199951171875,69228100,5643600,72472300
2015-02-25,118.20025634765625,84.79625701904297,189.82130432128906,128.7899932861328,98.66000366210938,211.6300048828125,131.60000610351562,99.30999755859375,212.24000549316406,128.14999389648438,94.86000061035156,211.22000122070312,131.55999755859375,94.91000366210938,211.66000366210938,74711700,16751600,73061700
2015-02-26,119.69622802734375,86.27005004882812,189.59710693359375,130.4199981689453,99.51000213623047,211.3800048828125,130.8699951171875,99.87999725341797,211.7100067138672,126.61000061035156,97.0,210.64999389648438,128.7899932861328,97.43000030517578,211.52000427246094,91287500,16098800,72697900
2015-02-27,117.89739990234375,85.74121856689453,188.95127868652344,128.4600067138672,98.9000015258789,210.66000366210938,130.57000732421875,99.30000305175781,211.5800018310547,128.24000549316406,98.48999786376953,210.60000610351562,130.0,99.16999816894531,211.25999450683594,62014800,7552500,108076000
2015-03-02,118.47557830810547,86.69485473632812,190.14425659179688,129.08999633789062,100.0,211.99000549316406,130.27999877929688,101.08999633789062,212.05999755859375,128.3000030517578,98.30999755859375,210.72000122070312,129.25,98.9000015258789,210.77999877929688,48096700,12363300,87491400
2015-03-03,118.72338104248047,86.46945190429688,189.3638458251953,129.36000061035156,99.73999786376953,211.1199951171875,129.52000427246094,100.44000244140625,212.0500030517578,128.08999633789062,99.55000305175781,210.0800018310547,128.9600067138672,99.97000122070312,211.47000122070312,37816300,8149700,110325800
2015-03-04,117.9708023071289,86.91158294677734,188.56556701660156,128.5399932861328,100.25,210.22999572753906,129.55999755859375,100.4800033569336,210.49000549316406,128.32000732421875,99.18000030517578,209.05999755859375,129.10000610351562,99.80999755859375,210.39999389648438,31666300,9179400,114497200
2015-03-05,116.01594543457031,85.92325592041016,188.7718505859375,126.41000366210938,99.11000061035156,210.4600067138672,128.75,99.91999816894531,210.8000030517578,125.76000213623047,98.45999908447266,209.85000610351562,128.5800018310547,99.01000213623047,210.6199951171875,56517100,9438800,76873000
2015-03-06,116.1903305053711,84.20672607421875,186.1168975830078,126.5999984741211,97.12999725341797,207.5,129.3699951171875,98.98999786376953,209.94000244140625,126.26000213623047,96.95999908447266,207.10000610351562,128.39999389648438,98.2699966430664,209.4199981689453,72842100,9677900,188128000
2015-03-09,116.68592071533203,84.70954132080078,186.88824462890625,127.13999938964844,97.70999908447266,208.36000061035156,129.57000732421875,98.25,208.7899932861328,125.05999755859375,96.80999755859375,207.5500030517578,127.95999908447266,96.80999755859375,207.74000549316406,88528500,8460300,89818900
2015-03-10,114.27217102050781,83.47846984863281,183.8566436767578,124.51000213623047,96.29000091552734,204.97999572753906,127.22000122070312,97.12000274658203,206.80999755859375,123.80000305175781,96.0999984741211,204.92999267578125,126.41000366210938,96.91000366210938,206.7100067138672,68856600,7838900,157121300
2015-03-11,112.1888427734375,82.32543182373047,183.4260711669922,122.23999786376953,94.95999908447266,204.5,124.7699966430664,96.7699966430664,205.5,122.11000061035156,94.94000244140625,204.39999389648438,124.75,96.30000305175781,205.2899932861328,68939000,9391100,110145700
2015-03-12,114.21710968017578,83.44380187988281,185.75811767578125,124.44999694824219,96.25,207.10000610351562,124.9000015258789,96.44000244140625,207.17999267578125,121.62999725341797,95.27999877929688,205.1999969482422,122.30999755859375,95.41999816894531,205.25999450683594,48362700,8765100,93993500
2015-03-13,113.42781829833984,83.53048706054688,184.61903381347656,123.58999633789062,96.3499984741211,205.8300018310547,125.4000015258789,97.05000305175781,207.92999267578125,122.58000183105469,95.75,204.5800018310547,124.4000015258789,96.23999786376953,206.77000427246094,51827300,5152800,162410900
2015-03-16,114.6760025024414,84.22405242919922,187.08560180664062,124.94999694824219,97.1500015258789,208.5800018310547,124.94999694824219,97.47000122070312,208.69000244140625,122.87000274658203,96.73999786376953,205.86000061035156,123.87999725341797,96.93000030517578,206.7100067138672,35874300,4772200,136099200
2015-03-17,116.5941390991211,83.37443542480469,186.52951049804688,127.04000091552734,96.16999816894531,207.9600067138672,127.31999969482422,97.1500015258789,208.4199981689453,125.6500015258789,95.98999786376953,206.97999572753906,125.9000015258789,96.9000015258789,207.69000244140625,51023100,4530700,94510400
2015-03-18,117.90654754638672,84.09400939941406,188.7718505859375,128.47000122070312,97.0,210.4600067138672,129.16000366210938,97.23999786376953,211.27000427246094,126.37000274658203,95.33000183105469,206.6199951171875,127.0,96.01000213623047,207.38999938964844,65270900,5831000,228808500
2015-03-19,117.01634216308594,83.209716796875,187.91082763671875,127.5,95.9800033569336,209.5,129.25,97.01000213623047,210.47000122070312,127.4000015258789,95.9800033569336,209.02999877929688,128.75,96.86000061035156,209.9600067138672,45809500,3615400,117917300
2015-03-20,115.54790496826172,84.13736724853516,189.56947326660156,125.9000015258789,97.05000305175781,210.41000366210938,128.39999389648438,97.72000122070312,211.02000427246094,125.16000366210938,96.12000274658203,209.49000549316406,128.25,96.31999969482422,209.7100067138672,68695100,10014000,177715100
2015-03-23,116.75016784667969,85.49847412109375,189.20010375976562,127.20999908447266,98.62000274658203,210.0,127.8499984741211,99.12000274658203,211.11000061035156,126.5199966430664,96.80000305175781,210.0,127.12000274658203,96.80000305175781,210.4199981689453,37709700,9232000,71784500
2015-03-24,116.27291107177734,86.14002990722656,188.136962890625,126.69000244140625,99.36000061035156,208.82000732421875,128.0399932861328,99.83999633789062,210.39999389648438,126.55999755859375,98.06999969482422,208.74000549316406,127.2300033569336,98.45999908447266,209.85000610351562,32842300,7549900,77805300
2015-03-25,113.23509979248047,85.08232116699219,185.3800506591797,123.37999725341797,98.13999938964844,205.75999450683594,126.81999969482422,99.61000061035156,209.35000610351562,123.37999725341797,98.11000061035156,205.7100067138672,126.54000091552734,99.02999877929688,209.07000732421875,51655200,6030500,159521700
2015-03-26,114.02436828613281,84.64886474609375,184.93856811523438,124.23999786376953,97.63999938964844,205.27000427246094,124.87999725341797,97.97000122070312,206.3699951171875,122.5999984741211,96.19999694824219,204.1199951171875,122.76000213623047,97.5999984741211,204.9600067138672,47572900,10445800,153067200
2015-03-27,113.11578369140625,84.05933380126953,185.36199951171875,123.25,96.95999908447266,205.74000549316406,124.69999694824219,97.8499984741211,205.9499969482422,122.91000366210938,96.7699966430664,204.89999389648438,124.56999969482422,97.36000061035156,205.1300048828125,39546200,4642400,118939000
2015-03-30,115.97924041748047,84.85693359375,187.62338256835938,126.37000274658203,97.87999725341797,208.25,126.4000015258789,98.31999969482422,208.61000061035156,124.0,97.37000274658203,206.9600067138672,124.05000305175781,97.43000030517578,206.97999572753906,47099700,4074500,96180400
2015-03-31,114.19874572753906,84.47547912597656,185.9836883544922,124.43000030517578,97.44000244140625,206.42999267578125,126.48999786376953,98.43000030517578,208.10000610351562,124.36000061035156,97.44000244140625,206.36000061035156,126.08999633789062,97.81999969482422,207.25999450683594,42090600,5617000,126768700
2015-04-01,114.03356170654297,83.47846984863281,185.32601928710938,124.25,96.29000091552734,205.6999969482422,125.12000274658203,97.0199966430664,206.4199981689453,123.0999984741211,96.0,204.50999450683594,124.81999969482422,96.80999755859375,206.38999938964844,40621400,7484800,137303600
2015-04-02,115.01556396484375,83.07967376708984,185.99269104003906,125.31999969482422,95.83000183105469,206.44000244140625,125.55999755859375,96.23999786376953,206.97999572753906,124.19000244140625,94.70999908447266,205.39999389648438,125.02999877929688,95.95999908447266,205.6199951171875,32220100,6614300,86900900
2015-04-06,116.87864685058594,83.46981811523438,187.24501037597656,127.3499984741211,96.27999877929688,207.8300018310547,127.51000213623047,96.81999969482422,208.4499969482422,124.33000183105469,95.44999694824219,205.2100067138672,124.47000122070312,95.75,205.3699951171875,37194000,4501300,114368200
2015-04-07,115.64884948730469,83.53048706054688,186.74945068359375,126.01000213623047,96.3499984741211,207.27999877929688,128.1199951171875,96.79000091552734,208.75999450683594,125.9800033569336,96.0999984741211,207.24000549316406,127.63999938964844,96.23999786376953,207.86000061035156,35012300,4443700,81236300
2015-04-08,115.27254486083984,83.96395874023438,187.380126953125,125.5999984741211,96.8499984741211,207.97999572753906,126.4000015258789,97.5,208.50999450683594,124.97000122070312,95.9800033569336,207.0800018310547,125.8499984741211,96.7300033569336,207.5500030517578,37329200,4445200,89351900
2015-04-09,116.15361785888672,83.70388793945312,188.20899963378906,126.55999755859375,96.55000305175781,208.89999389648438,126.58000183105469,97.43000030517578,209.17999267578125,124.66000366210938,96.20999908447266,207.19000244140625,125.8499984741211,96.8499984741211,207.77999877929688,32484000,4790000,85548900
2015-04-10,116.64921569824219,84.78756713867188,189.236083984375,127.0999984741211,97.80000305175781,210.0399932861328,127.20999908447266,97.94999694824219,210.08999633789062,125.26000213623047,96.55999755859375,208.9600067138672,125.94999694824219,96.9000015258789,209.1999969482422,40188000,5937800,72722900
2015-04-13,116.41976928710938,84.47547912597656,188.38021850585938,126.8499984741211,97.44000244140625,209.08999633789062,128.57000732421875,97.75,210.6300048828125,126.61000061035156,97.06999969482422,209.02999877929688,128.3699951171875,97.41000366210938,209.8699951171875,36365100,5197900,74436600
2015-04-14,115.91498565673828,84.59684753417969,188.7405548095703,126.30000305175781,97.58000183105469,209.49000549316406,127.29000091552734,97.73999786376953,209.7100067138672,125.91000366210938,96.97000122070312,208.10000610351562,127.0,97.16000366210938,208.85000610351562,25524600,4961100,75099900
2015-04-15,116.35552215576172,83.60851287841797,189.58743286132812,126.77999877929688,96.44000244140625,210.42999267578125,127.12999725341797,97.55000305175781,211.0399932861328,126.01000213623047,96.27999877929688,209.9499969482422,126.41000366210938,97.0,210.0500030517578,28970400,6604400,99529300
2015-04-16,115.7956771850586,82.90628814697266,189.53343200683594,126.16999816894531,95.62999725341797,210.3699951171875,127.0999984741211,97.44000244140625,210.97999572753906,126.11000061035156,95.51000213623047,209.7899932861328,126.27999877929688,96.37000274658203,210.02999877929688,28369000,5071700,68934900
2015-04-17,114.49243927001953,82.25607299804688,187.3530731201172,124.75,94.87999725341797,207.9499969482422,126.13999938964844,95.3499984741211,209.22999572753906,124.45999908447266,94.45999908447266,207.00999450683594,125.55000305175781,95.12999725341797,208.94000244140625,51957000,6933600,191113200
2015-04-20,117.10810089111328,83.38311767578125,189.06492614746094,127.5999984741211,96.18000030517578,209.85000610351562,128.1199951171875,96.26000213623047,210.25,125.16999816894531,95.0,208.9600067138672,125.56999969482422,95.0,209.05999755859375,47054300,4382400,92189500
2015-04-21,116.47483825683594,82.2474136352539,188.83969116210938,126.91000366210938,94.87000274658203,209.60000610351562,128.1999969482422,96.55000305175781,210.86000061035156,126.66999816894531,94.54000091552734,209.24000549316406,128.10000610351562,96.19000244140625,210.6699981689453,32435100,5981700,72559800
2015-04-22,118.04424285888672,84.82225036621094,189.7677001953125,128.6199951171875,97.83999633789062,210.6300048828125,128.8699951171875,99.3499984741211,210.85000610351562,126.31999969482422,96.23999786376953,208.89999389648438,126.98999786376953,97.0,210.00999450683594,37654500,19254300,78264600
2015-04-23,119.0079116821289,84.09400939941406,190.24517822265625,129.6699981689453,97.0,211.16000366210938,130.4199981689453,97.5199966430664,211.94000244140625,128.13999938964844,96.55999755859375,210.00999450683594,128.3000030517578,97.44000244140625,210.14999389648438,45770900,6336500,102585900
2015-04-24,119.56774139404297,85.6025161743164,190.68666076660156,130.27999877929688,98.73999786376953,211.64999389648438,130.6300048828125,99.08000183105469,211.97000122070312,129.22999572753906,96.83999633789062,211.11000061035156,130.49000549316406,96.98999786376953,211.66000366210938,44525900,7741300,61327400
2015-04-27,121.74283599853516,83.60851287841797,189.893798828125,132.64999389648438,96.44000244140625,210.77000427246094,133.1300048828125,98.94000244140625,212.47999572753906,131.14999389648438,96.26000213623047,210.5399932861328,132.30999755859375,98.73999786376953,212.3300018310547,96954200,7282700,79358100
2015-04-28,119.82470703125,83.94661712646484,190.49745178222656,130.55999755859375,96.83000183105469,211.44000244140625,134.5399932861328,96.88999938964844,211.5,129.57000732421875,95.77999877929688,209.3300018310547,134.4600067138672,96.2699966430664,210.74000549316406,118924000,4357400,86863500
2015-04-29,118.06259155273438,84.11135864257812,189.71363830566406,128.63999938964844,97.0199966430664,210.57000732421875,131.58999633789062,97.66999816894531,211.2899932861328,128.3000030517578,96.06999969482422,209.60000610351562,130.16000366210938,96.58000183105469,210.3699951171875,63386100,5697200,125684900
2015-04-30,114.85955810546875,83.70388793945312,187.81260681152344,125.1500015258789,96.55000305175781,208.4600067138672,128.63999938964844,97.37000274658203,210.35000610351562,124.58000183105469,96.41000366210938,207.6199951171875,128.63999938964844,96.6500015258789,209.8800048828125,83195400,8300300,161304900
2015-05-01,118.34708404541016,84.78756713867188,189.84877014160156,128.9499969482422,97.80000305175781,210.72000122070312,130.1300048828125,97.97000122070312,210.77000427246094,125.30000305175781,96.7300033569336,209.27999877929688,126.0999984741211,96.7300033569336,209.39999389648438,58512600,6280300,103399700
2015-05-04,118.11764526367188,83.33978271484375,190.3893280029297,128.6999969482422,96.12999725341797,211.32000732421875,130.57000732421875,98.62999725341797,212.02000427246094,128.25999450683594,96.05000305175781,211.10000610351562,129.5,96.56999969482422,211.22999572753906,50988300,8426300,70927200
2015-05-05,115.45610809326172,83.33978271484375,188.20899963378906,125.80000305175781,96.12999725341797,208.89999389648438,128.4499969482422,96.47000122070312,211.4600067138672,125.77999877929688,95.56999969482422,208.72999572753906,128.14999389648438,96.38999938964844,211.02999877929688,49271400,7637000,113326200
2015-05-06,114.73107147216797,83.565185546875,187.4342041015625,125.01000213623047,96.38999938964844,208.0399932861328,126.75,96.66000366210938,209.92999267578125,123.36000061035156,95.87999725341797,206.75999450683594,126.55999755859375,96.0999984741211,209.55999755859375,72141000,6614500,135060200
2015-05-07,115.44071197509766,83.90328979492188,188.1820068359375,125.26000213623047,96.77999877929688,208.8699951171875,126.08000183105469,97.33000183105469,209.3800048828125,124.0199966430664,96.12000274658203,207.52000427246094,124.7699966430664,96.2699966430664,207.9199981689453,43940900,5018900,88244900
2015-05-08,117.61570739746094,85.16036224365234,190.65963745117188,127.62000274658203,98.2300033569336,211.6199951171875,127.62000274658203,99.1500015258789,211.86000061035156,126.11000061035156,97.79000091552734,210.77999877929688,126.68000030517578,98.19000244140625,210.8800048828125,55550400,7543100,155877300
2015-05-11,116.4176254272461,84.53616333007812,189.74966430664062,126.31999969482422,97.51000213623047,210.61000061035156,127.55999755859375,98.38999938964844,211.88999938964844,125.62999725341797,97.1500015258789,210.52000427246094,127.38999938964844,98.06999969482422,211.57000732421875,42035800,4123700,75708100
2015-05-12,116.00288391113281,84.9176254272461,189.1820526123047,125.87000274658203,97.94999694824219,209.97999572753906,126.87999725341797,98.3499984741211,210.6300048828125,124.81999969482422,96.91999816894531,208.6199951171875,125.5999984741211,97.38999938964844,209.61000061035156,48160000,4848100,119727600
2015-05-13,116.13192749023438,84.39744567871094,189.21810913085938,126.01000213623047,97.3499984741211,210.02000427246094,127.19000244140625,98.48999786376953,211.22000122070312,125.87000274658203,97.27999877929688,209.74000549316406,126.1500015258789,98.06999969482422,210.47000122070312,34694200,6526900,94667900
2015-05-14,118.84144592285156,84.70954132080078,191.1912078857422,128.9499969482422,97.70999908447266,212.2100067138672,128.9499969482422,97.87000274658203,212.32000732421875,127.16000366210938,97.27999877929688,210.91000366210938,127.41000366210938,97.66000366210938,211.24000549316406,45203500,4744000,95934000
2015-05-15,118.67555236816406,84.99562072753906,191.39842224121094,128.77000427246094,98.04000091552734,212.44000244140625,129.49000549316406,99.04000091552734,212.61000061035156,128.2100067138672,97.54000091552734,211.86000061035156,129.07000732421875,97.73999786376953,212.44000244140625,38208000,7607200,76510100
2015-05-18,119.98422241210938,84.97827911376953,191.99302673339844,130.19000244140625,98.0199966430664,213.10000610351562,130.72000122070312,98.25,213.39999389648438,128.36000061035156,97.62000274658203,212.16000366210938,128.3800048828125,97.97000122070312,212.24000549316406,50882900,4100800,74549700
2015-05-19,119.87364196777344,87.28438568115234,191.9299774169922,130.07000732421875,100.68000030517578,213.02999877929688,130.8800048828125,101.08000183105469,213.57000732421875,129.63999938964844,97.6500015258789,212.69000244140625,130.69000244140625,98.08999633789062,213.24000549316406,44633200,10809200,72114600
2015-05-20,119.86443328857422,86.79022216796875,191.79483032226562,130.05999755859375,100.11000061035156,212.8800048828125,130.97999572753906,100.9800033569336,213.77999877929688,129.33999633789062,99.41999816894531,212.5,130.0,100.87999725341797,213.14999389648438,36454900,6185100,76857500
2015-05-21,121.09017944335938,86.07064819335938,192.35340881347656,131.38999938964844,99.27999877929688,213.5,131.6300048828125,99.95999908447266,213.75,129.8300018310547,99.05999755859375,212.50999450683594,130.07000732421875,99.88999938964844,212.7100067138672,39730400,4729500,64764600
2015-05-22,122.15003204345703,85.8192367553711,191.89393615722656,132.5399932861328,98.98999786376953,212.99000549316406,132.97000122070312,99.4800033569336,213.5399932861328,131.39999389648438,98.83999633789062,212.91000366210938,131.60000610351562,99.1500015258789,213.0399932861328,45596000,4559500,57433500
2015-05-26,119.45892333984375,85.35974884033203,189.83071899414062,129.6199951171875,98.45999908447266,210.6999969482422,132.91000366210938,99.19999694824219,212.91000366210938,129.1199951171875,98.04000091552734,210.1999969482422,132.60000610351562,98.8499984741211,212.39999389648438,70697600,7123100,124308600
2015-05-27,121.6892318725586,85.53314971923828,191.6326446533203,132.0399932861328,98.66000366210938,212.6999969482422,132.25999450683594,99.22000122070312,212.97999572753906,130.0500030517578,98.19999694824219,210.75999450683594,130.33999633789062,98.97000122070312,211.25,45833200,8129500,93214000
