Date,accountCAD,accountUSD,accountUSD_CADHDG,portfolio
2015-05-29,50104.494630407695,39803.37171564163,49456.085843174566,99560.58047358226
2015-06-01,50106.223063475714,39755.46350701981,49519.80284741623,99626.02591089194
2015-06-02,49871.92019915814,39740.39193760602,49772.45551417478,99644.37571333292
2015-06-03,49867.62358785499,39678.83914902339,49256.11907409538,99123.74266195038
2015-06-04,49582.4873715317,39449.12631547067,49137.831151653016,98720.31852318472
2015-06-05,49330.33482666164,39231.88824152983,49016.32193970492,98346.65676636656
2015-06-08,49005.926471797546,39166.24105166649,48789.386545294255,97795.3130170918
2015-06-09,48830.86168558235,39017.019886621114,48420.12387465906,97250.98556024142
2015-06-10,49057.46986930291,39368.944636024265,48581.2764043188,97638.74627362171
2015-06-11,49129.80698072461,39483.7028484624,48462.2947148291,97592.1016955537
2015-06-12,49027.32120567837,39328.974793558664,48347.109583884834,97374.4307895632
2015-06-15,48820.091575338396,39156.01911642657,48219.462423656536,97039.55399899493
2015-06-16,48890.47351599044,39278.60311647084,48375.529411260846,97266.00292725128
2015-06-17,48767.47044632891,39314.72352137408,48339.024782036126,97106.49522836503
2015-06-18,48926.245024080534,39543.85821862562,48358.18552039115,97284.43054447169
2015-06-19,48802.68554872066,39479.46386211704,48275.489058186184,97078.17460690685
2015-06-22,49308.8977101849,39706.630873499555,48735.91656055641,98044.8142707413
2015-06-23,49540.72926590213,39769.8675820502,48970.62426253344,98511.35352843557
2015-06-24,49494.80438128998,39607.296195819275,48808.861309549306,98303.66569083929
2015-06-25,49269.44617393322,39514.628929993385,48934.915773516615,98204.36194744983
2015-06-26,49120.06701272457,39380.0731528537,48563.89873743695,97683.96575016153
2015-06-29,48376.3062754273,38851.45021416189,47985.42735998417,96361.73363541147
2015-06-30,48720.80258616643,38935.87975150866,48326.82290149021,97047.62548765664
2015-07-01,48715.80258616642,38930.87975150866,48574.05773034738,97289.8603165138
2015-07-02,48967.54754311501,39016.68152082086,49126.29285163684,98093.84039475185
2015-07-03,49055.80260850341,39016.68152082086,48942.52588018131,97998.32848868473
2015-07-06,48692.70835891393,38695.905698430135,48811.40232734565,97504.11068625958
2015-07-07,48694.75949204255,38690.445312308984,48979.39762300566,97674.1571150482
2015-07-08,48027.34722146477,38132.534354753254,48492.38119079169,96519.72841225646
2015-07-09,48159.15062736822,38336.06359184536,48797.97478303413,96957.12541040234
2015-07-10,48662.6548522652,38825.471644628095,49345.620406185655,98008.27525845086
2015-07-13,49014.88598137734,38977.21691153868,49485.47590676311,98500.36188814044
2015-07-14,49078.81746176377,39115.3816274701,49876.02282968178,98954.84029144555
2015-07-15,49297.29508522145,39029.6963243572,49712.124163667824,99009.41924888927
2015-07-16,49637.072434979855,39251.029601113165,50739.80801667088,100376.88045165074
2015-07-17,49576.76206913461,39228.75690139175,50872.24545092153,100449.00752005614
2015-07-20,49384.25339184543,39163.366082527995,50861.46255283278,100245.7159446782
2015-07-21,49188.66486535712,39117.2877590028,50835.65226073897,100024.31712609608
2015-07-22,48985.79005037095,38938.55583141026,50398.171260363815,99383.96131073477
2015-07-23,48853.87914570909,38845.72208755251,50657.929627433456,99511.80877314255
2015-07-24,48621.51157084467,38562.1308987614,50202.10861745855,98823.62018830322
2015-07-27,48201.032474532156,38303.97146597569,49952.21059151222,98153.24306604438
2015-07-28,48414.99579066342,38574.06936677306,50292.09860365283,98707.09439431626
2015-07-29,48739.731521858535,38738.40756877353,50083.72672536672,98823.45824722527
2015-07-30,48806.199815706874,38725.5706063176,50140.70714553216,98946.90696123903
2015-07-31,49090.1682162726,38862.30051653029,50542.75346489997,99632.92168117256
2015-08-03,49090.1682162726,38726.70779929122,50813.31534951974,99903.48356579234
2015-08-04,49128.75177542849,38685.49955262705,50902.76581752069,100031.51759294918
2015-08-05,49188.64740512794,38715.440960500884,51073.41122150717,100262.05862663512
2015-08-06,48926.18042840195,38571.50378597201,50794.81390958712,99720.99433798908
2015-08-07,48855.41866586404,38547.508981091705,50548.1174434241,99403.53610928814
2015-08-10,49058.068852403856,38830.513641577374,51042.70918199854,100100.7780344024
2015-08-11,48793.125863975096,38528.96691390787,50130.81108009839,98923.93694407349
2015-08-12,48368.77067587673,38372.93845253398,50268.54717710236,98637.31785297909
2015-08-13,48320.002747561164,38305.667179250006,49709.26611776305,98029.26886532421
2015-08-14,48390.725527981675,38372.48430958661,50133.649140301386,98524.37466828307
2015-08-17,48344.90415885963,38380.35359931976,50279.413993228125,98624.31815208776
2015-08-18,48080.01079150017,38196.797771596044,50018.70588050431,98098.71667200449
2015-08-19,47735.7358054326,38021.84147818266,49652.72193786412,97388.45774329672
2015-08-20,47101.24785547079,37547.07764974567,49276.78408447252,96378.03193994332
2015-08-21,46376.98401457739,36947.153640973236,48314.314325513,94691.29834009039
2015-08-24,45270.942098229236,36035.79072542689,47635.71212422573,92906.65422245496
2015-08-25,45572.379458911935,36027.13074189595,47862.04435878584,93434.42381769777
2015-08-26,46250.72912603374,36678.0862215849,48950.57283595032,95201.30196198405
2015-08-27,47065.783161621715,37229.15555893439,49514.77849108477,96580.56165270648
2015-08-28,47051.78728276059,37158.74313771318,49012.38241126772,96064.1696940283
2015-08-31,46882.6925604289,36998.95844386461,48979.21999535645,95861.91255578535
2015-09-01,46063.86529400747,36325.817163801104,47743.019357446465,93806.88465145393
2015-09-02,46422.03934627159,36666.31469822042,48593.86607228745,95015.90541855904
2015-09-03,46566.43565070246,36762.37970948035,48765.29882324526,95331.73447394773
2015-09-04,46071.66379495789,36331.25884968499,47913.66317309674,93985.32696805464
2015-09-08,46600.8573492063,36904.032416416405,49072.03073369465,95672.88808290096
2015-09-09,46507.80054152387,36732.94019050039,48487.482978179905,94995.28351970378
2015-09-10,46603.413854243176,36853.95285916325,48938.73056737458,95542.14442161776
2015-09-11,46560.365258572114,36928.36064557453,48871.36302415962,95431.72828273172
2015-09-14,46388.72946103118,36836.809800966774,48799.197339469014,95187.9268005002
2015-09-15,46620.79106187401,36966.80285712745,48984.70843533245,95605.49949720647
2015-09-16,47063.01320945987,37267.69157070972,49357.328782804485,96420.34199226435
2015-09-17,46971.40650235049,37350.63580478625,49183.31716362592,96154.7236659764
2015-09-18,46686.227735635184,36918.99162659112,48640.771291990335,95326.99902762551
2015-09-21,46732.55449239469,36896.21164017648,48773.10254013116,95505.65703252585
2015-09-22,46146.32846471421,36516.87268982261,48381.20576204761,94527.53422676183
2015-09-23,45992.15772093757,36367.797676882874,48270.976129311515,94263.13385024908
2015-09-24,45879.39480781814,36292.450425842646,48359.68950021177,94239.08430802991
2015-09-25,45927.43946467238,36270.3503242008,48381.01938427277,94308.45884894516
2015-09-28,45256.38238576344,35751.6707049342,47671.278113466484,92927.66049922993
2015-09-29,45312.33958217056,35807.18745405518,47970.88844484533,93283.2280270159
2015-09-30,45869.45333582517,36261.25702477398,48658.98047647876,94528.43381230393
2015-10-01,50864.45333582517,40010.856500976384,53282.456297369696,104146.90963319487
2015-10-02,51301.66856774074,40511.54385266213,53660.37323319876,104962.0418009395
2015-10-05,51802.19890067457,41004.58206129354,53990.73244928889,105792.93134996346
2015-10-06,51844.56886871731,41017.973845608736,53663.81593327144,105508.38480198875
2015-10-07,52489.60904647254,41442.121822826855,54057.10234612867,106546.71139260121
2015-10-08,52728.993049367324,41671.97889539017,54444.85596390929,107173.84901327662
2015-10-09,52643.821706389914,41714.66853491675,54222.811354073514,106866.63306046343
2015-10-12,52643.821706389914,41688.865814128025,53987.079440203765,106630.90114659368
2015-10-13,52273.283097598396,41368.859933266685,53825.02430619296,106098.30740379135
2015-10-14,52320.98152713896,41437.06704232968,53942.77439733534,106263.7559244743
2015-10-15,52627.10928349156,41881.283518574724,54110.6206225826,106737.72990607416
2015-10-16,52793.46453317554,41955.12094868964,53924.917643548964,106718.3821767245
2015-10-19,52681.27960029412,41874.87866760707,54089.36168911,106770.64128940413
2015-10-20,52690.315797088115,41788.43944319073,54408.55006795727,107098.86586504539
2015-10-21,52638.043469668795,41645.57695657844,54079.28138340129,106717.32485307008
2015-10-22,53183.36748933088,42054.797208661665,55232.66632577523,108416.03381510612
2015-10-23,53498.29050405669,42261.51472696876,55387.942990650474,108886.23349470716
2015-10-26,53239.52219395669,42142.14299488126,55510.47244146415,108749.99463542085
2015-10-27,53032.46875650722,41963.06711234819,55206.61266975779,108239.08142626501
2015-10-28,53116.47632136036,42038.70297496833,55785.35976988129,108901.83609124165
2015-10-29,52780.89033573969,41797.119530697884,55134.58130568722,107915.4716414269
2015-10-30,52381.533023002696,41761.29475530682,54953.68643829733,107335.21946130003
2015-11-02,52734.98577243273,42083.27436235891,55013.782777651446,107748.76855008418
2015-11-03,52897.51494239962,42184.13177574251,55231.68144892004,108129.19639131965
2015-11-04,52831.44651544817,42043.6574538008,54927.51566591747,107758.96218136564
2015-11-05,52735.059730081564,42002.859495056175,55254.341947994144,107989.40167807571
2015-11-06,52678.59366458467,41788.3120023074,55001.77700666287,107680.37067124754
2015-11-09,52174.217878020674,41393.54368387945,55036.85471097751,107211.07258899818
2015-11-10,52066.94406323806,41403.10549371783,54924.943314638964,106991.88737787702
2015-11-11,51995.892171521715,41397.751649070604,54900.8695049986,106896.76167652031
2015-11-12,51538.681304620695,41030.22388244958,54377.35481925849,105916.0361238792
2015-11-13,51348.86752757369,40786.69153570591,54172.88298979519,105521.75051736887
2015-11-16,51960.1978763131,41211.649474862876,54893.9178079622,106854.1156842753
2015-11-17,51943.715565688326,41223.0685934151,54950.34815484618,106894.0637205345
2015-11-18,52210.63246617268,41520.27709006872,55295.04624641107,107505.67871258376
2015-11-19,52429.31494143476,41581.89843355473,55299.76782127868,107729.08276271343
2015-11-20,52545.43607858833,41653.67955542062,55380.23371038563,107925.66978897396
2015-11-23,52364.25891522145,41535.4865737285,55475.62847419358,107839.88738941503
2015-11-24,52341.05461831698,41594.388762984556,55571.351485575855,107912.40610389283
2015-11-25,52315.769470233216,41583.00026392644,55317.864148646775,107633.63361887999
2015-11-26,52450.464264513335,41583.00026392644,55293.74795484155,107744.21221935489
2015-11-27,52175.98546492825,41465.6346927771,55126.073289476495,107302.05875440474
2015-11-30,52220.29578680451,41426.842315809365,55375.25857483993,107595.55436164443
2015-12-01,52710.91014461298,41759.13229446906,55743.43028307214,108454.34042768512
2015-12-02,52304.301869264345,41454.61497712662,55383.36418620991,107687.66605547426
2015-12-03,51745.41935459635,41103.96369867778,54865.15935099197,106610.57870558833
2015-12-04,52035.04481526059,41415.23954797496,55276.50502799527,107311.54984325587
2015-12-07,51695.326622948276,41175.00366290778,55125.09298764481,106820.41961059309
2015-12-08,51222.39450986648,40837.22654518645,55164.557983113926,106386.9524929804
2015-12-09,51087.47962398752,40700.9497577084,55269.446027839374,106356.9256518269
2015-12-10,51106.53054862779,40619.9491474228,55109.08271500694,106215.61326363473
2015-12-11,50348.6639627532,40029.53610745444,54572.26520862261,104920.92917137581
2015-12-14,50337.88484586541,40055.1590045139,55019.76665307758,105357.65149894299
2015-12-15,50913.91023236836,40363.39061741563,55406.421148435475,106320.33138080384
2015-12-16,51647.02949913935,40808.312691262305,56023.285908273545,107670.3154074129
2015-12-17,51447.39220488819,40466.003413611776,55802.61662343568,107250.00882832386
2015-12-18,51235.72159095912,40177.613903926176,55943.3106573583,107179.03224831741
2015-12-21,51291.00285530471,40327.355727859256,56240.5316595269,107531.53451483161
2015-12-22,51500.82462731087,40568.41806003748,56600.24497973677,108101.06960704764
2015-12-23,51998.879971384566,40955.59173020047,57006.08580920325,109004.96578058781
2015-12-24,51950.265136241105,40946.83635631118,56719.55868920091,108669.82382544201
2015-12-28,51950.265136241105,40834.33600575125,56502.471268566675,108452.73640480777
2015-12-29,51839.949493667795,40995.758863359566,56959.50758369276,108799.45707736055
2015-12-30,51635.882864536645,40783.87929381091,56420.417121507744,108056.29998604438
2015-12-31,51368.42558958505,40591.965892098095,56309.17500035314,107677.6005899382
2016-01-04,51363.42558958505,40586.965892098095,56271.800982229135,107635.22657181419
2016-01-05,51399.54806010216,40619.51695320071,56600.45328806782,108000.00134816999
2016-01-06,50945.626292433124,40290.57488951708,56342.33787365446,107287.9641660876
2016-01-07,50144.47561399466,39665.034550865006,55799.183105992866,105943.65871998752
2016-01-08,49997.76514660967,39412.3898527414,55579.352162818606,105577.11730942829
2016-01-11,49906.38038458026,39371.93330015428,55845.15213041571,105751.53251499597
2016-01-12,50191.7347723649,39535.13541982907,56226.868191505375,106418.60296387027
2016-01-13,49722.48944845385,39090.15884021164,55723.02280605507,105445.51225450893
2016-01-14,50113.84562482609,39389.20712692337,56527.449547601085,106641.29517242717
2016-01-15,49184.69457927189,38592.80240034998,55359.8330257066,104544.52760497849
2016-01-18,48988.794525096106,38592.80240034998,56260.58852435006,105249.38304944616
2016-01-19,49372.970697588535,38691.40455185018,56274.71378584668,105647.68448343521
2016-01-20,48662.85142850912,38297.948647379904,55774.0703886532,104436.92181716232
2016-01-21,48876.89998210444,38405.458866150686,55591.90134249012,104468.80132459456
2016-01-22,49715.20612124128,39091.24740942906,55786.33872943739,105501.54485067868
2016-01-25,49244.76279715849,38699.65153870594,54723.62912343409,103968.39192059258
2016-01-26,49625.75259467843,39125.7735164451,55934.205834035216,105559.95842871364
2016-01-27,49588.339264469614,38918.11256494185,54944.592365833676,104532.9316303033
2016-01-28,49972.49526048199,39113.42775124338,55129.59319638102,105102.08845686301
2016-01-29,50698.29031261317,39760.39868383641,55800.93573029491,106499.22604290808
2016-02-01,50417.64867050402,39626.87365848006,55369.83714574347,105787.4858162475
2016-02-02,49760.4782841637,39087.69978845418,54527.34045935487,104287.81874351857
2016-02-03,49875.32640661001,39376.724859521666,55363.67586598631,105239.00227259632
2016-02-04,50107.56358336183,39449.72640917874,54417.74326173551,104525.30684509734
2016-02-05,49944.769616336074,39046.20710430946,53708.838441620035,103653.60805795611
2016-02-08,49471.02850453243,38686.88029894076,53708.99367582267,103180.0221803551
2016-02-09,48893.47785860862,38468.11234131712,53566.84808615637,102460.32594476499
2016-02-10,48752.114304945506,38499.02504190608,53448.96525953308,102201.07956447858
2016-02-11,48398.91833838564,38202.650688155925,53189.55092473494,101588.46926312058
2016-02-12,48958.1579977833,38599.09783288567,53715.66458301023,102673.82258079352
2016-02-16,49574.32564085115,39017.672542476124,53929.83638580093,103504.16202665208
2016-02-17,50150.87458886505,39454.532177426336,54704.49906388246,104855.37365274751
2016-02-18,50152.68229720366,39421.49265395185,53918.35374451805,104071.0360417217
2016-02-19,50041.897508754926,39393.611965695396,54118.551195204185,104160.44870395912
2016-02-22,50445.26158639432,39818.886331818605,54906.26439836443,105351.52598475874
2016-02-23,50053.400969555005,39450.21054430143,54058.62566087198,104112.02663042699
2016-02-24,49959.99757801018,39479.459694318735,54469.80838664029,104429.80596465047
2016-02-25,50047.209516753726,39764.33835336924,54489.07501477332,104536.28453152705
2016-02-26,50035.31248307701,39686.67489546847,53751.6340150579,103786.9464981349
2016-02-29,50155.40173716475,39678.997851545915,53753.13717101417,103908.53890817892
2016-03-01,50799.99831147579,40340.21619651308,54610.1633413202,105410.161652796
2016-03-02,51030.64439724453,40512.12468228565,54395.62999635473,105426.27439359925
2016-03-03,51293.455439240264,40761.09952768248,54738.08209508823,106031.5375343285
2016-03-04,51571.84117576489,40998.85403581334,54963.06428344494,106534.90545920983
2016-03-07,51649.6629355767,40993.97789160596,54644.97026200632,106294.63319758303
2016-03-08,51538.89571212161,40701.55678416422,54104.58130412211,105643.47701624372
2016-03-09,51568.52440040224,40805.30104179992,54748.470687741385,106316.99508814362
2016-03-10,51641.87774907969,40813.66790609354,54068.72176079605,105710.59950987574
2016-03-11,52109.03245727585,41401.49037718489,55220.48191685379,107329.51437412963
2016-03-14,52148.89485471361,41338.0690469929,54713.828587835786,106862.7234425494
2016-03-15,51884.12280608753,41053.85429012137,54489.961551374035,106374.08435746157
2016-03-16,51953.92636914558,41421.949355458695,55314.870560932584,107268.79693007816
2016-03-17,52252.02388087805,41758.178160860414,54770.025217355535,107022.04909823358
2016-03-18,52219.805164180194,41866.98225764508,54360.091623946275,106579.89678812647
2016-03-21,52339.01254992848,41862.55886941906,54613.8943170134,106952.90686694188
2016-03-22,52220.820828394506,41776.36191752911,54693.61504635411,106914.43587474863
2016-03-23,52082.98166609693,41531.47583787844,54198.98966878797,106281.9713348849
2016-03-24,51926.91767218878,41428.39593033123,54726.91019427442,106653.8278664632
2016-03-28,51963.35135687214,41490.951253725725,55062.64300740114,107025.99436427327
2016-03-29,52157.64227407157,41837.51274430555,55119.66601124271,107277.30828531428
2016-03-30,52313.14195200767,42024.21787076637,54896.23765615879,107209.37960816646
2016-03-31,52189.64227692108,41969.570877239385,54462.2330579773,106651.87533489837
2016-04-01,57184.64227692106,45813.507839176295,59514.49490110815,116699.13717802921
2016-04-04,56995.664404057636,45641.29430826186,59497.989144841355,116493.65354889899
2016-04-05,56626.87022597428,45233.638468111436,59150.671889631856,115777.54211560613
2016-04-06,56921.46323051676,45625.204677766,59956.996446084864,116878.45967660163
2016-04-07,56541.87132564133,45225.98099455756,59159.1993181527,115701.07064379402
2016-04-08,56854.100687496706,45568.2003073035,59876.615681826246,116730.71636932295
2016-04-11,56932.923372982346,45649.200946351964,59248.55326141793,116181.47663440029
2016-04-12,57315.20292450215,45994.29989813279,59373.12023481273,116688.32315931488
2016-04-13,57935.61533855244,46477.30660377465,59332.92976108104,117268.54509963348
2016-04-14,57982.74126250377,46446.62309195964,59534.81785287523,117517.559115379
2016-04-15,57857.6271100936,46408.14761422164,59583.421766394065,117441.04887648766
2016-04-18,58011.56547471853,46625.165726239415,60514.800799691126,118526.36627440967
2016-04-19,58383.81709702332,46974.95801727069,59983.26155824595,118367.07865526926
2016-04-20,58444.82719590594,46908.54617654126,59556.025662428045,118000.852858334
2016-04-21,58273.36563926483,46678.61279269053,59027.43843589803,117300.80407516286
2016-04-22,58249.5476017019,46684.51636064467,59402.776495712635,117652.32409741453
2016-04-25,57931.576889682095,46501.87227341358,58918.801608280366,116850.37849796246
2016-04-26,58027.131008762764,46660.57431736013,59142.27994970857,117169.41095847133
2016-04-27,58279.895913598986,46847.15922924569,59064.89854387609,117344.79445747507
2016-04-28,57833.02581645521,46552.52221013739,58580.765479085,116413.7912955402
2016-04-29,57708.65575825532,46449.10674090921,58307.56578269684,116016.22154095216
2016-05-02,57660.90990606934,46580.88676865876,58426.40619396729,116087.31610003664
2016-05-03,57240.756964475615,46106.08126578762,57766.30942016817,115007.06638464378
2016-05-04,57001.370921204165,45803.848553670694,58171.34545003926,115172.71637124343
2016-05-05,57058.08812546196,45802.96757872842,58911.77903139885,115969.86715686081
2016-05-06,57202.29905238658,45853.11333848003,58930.42125386874,116132.72030625533
2016-05-09,57051.418262003455,45726.95391298487,59116.261606697524,116167.67986870097
2016-05-10,57523.34759685924,46194.42511859943,59853.19486637729,117376.54246323653
2016-05-11,57377.0429265098,46004.03780398061,59420.19671407917,116797.23964058896
2016-05-12,57407.57623992726,45963.998470404505,59109.70264662578,116517.27888655305
2016-05-13,57144.855228020635,45650.938303185445,58620.37241763027,115765.22764565091
2016-05-16,57501.54251256719,45943.23431737791,59518.541785853944,117020.08429842113
2016-05-17,57370.51308108309,45725.14513295845,58980.40978241578,116350.92286349887
2016-05-18,57196.672022707695,45570.20985886657,58832.961170363546,116029.63319307123
2016-05-19,57157.21842412482,45376.343849546654,59093.61152206312,116250.82994618794
2016-05-20,57535.0315194836,45642.77206826883,59728.1291954176,117263.1607149012
2016-05-23,57535.0315194836,45587.58633584945,59829.147550691465,117364.17907017507
2016-05-24,57796.6090566232,45968.380006022155,60425.434334266814,118222.04339089002
2016-05-25,58062.42941096287,46248.4135614166,60701.04279935929,118763.47221032216
2016-05-26,58093.061260508664,46340.00421974108,60399.56333845064,118492.6245989593
2016-05-27,58258.76411679448,46368.18458187934,60164.11309291277,118422.87720970725
2016-05-30,58300.87319144978,46368.18458187934,60491.93362320784,118792.80681465761
2016-05-31,58323.99633246015,46346.36714531862,60426.392874115525,118750.38920657567
2016-06-01,58215.09599132174,46371.59320443706,60636.42495607245,118851.5209473942
2016-06-02,58472.47547660526,46497.62033437967,60796.10441657537,119268.57989318063
2016-06-03,58592.69170220667,46766.56219945775,61236.134786727256,119828.82648893393
2016-06-06,58708.726383624584,46937.449761984884,60827.65058250141,119536.376966126
2016-06-07,58953.13277809869,47151.883527324375,60419.01105851838,119372.14383661706
2016-06-08,58961.350000880186,47324.24127150737,60370.11730355769,119331.46730443787
2016-06-09,58696.093012205405,47083.45741871331,59720.65521662541,118416.74822883081
2016-06-10,58006.436707155284,46484.74406859682,59172.29195708873,117178.72866424402
2016-06-13,57626.05201775651,46122.57838970257,58955.26115466035,116581.31317241686
2016-06-14,57353.2936007072,45890.37447016589,58869.08955111097,116222.38315181817
2016-06-15,57649.07905583903,46056.32111754648,59231.19121376683,116880.27026960585
2016-06-16,57591.45867360559,46109.57834905239,59518.242598439996,117109.70127204558
2016-06-17,57654.83915743832,46167.37633337662,59633.93796445752,117288.77712189584
2016-06-20,58063.51855618442,46588.84751382038,59856.88721715814,117920.40577334256
2016-06-21,58238.76853284348,46753.7428072156,59835.44272886272,118074.2112617062
2016-06-22,58252.34059547688,46764.76715720231,59868.255128722514,118120.5957241994
2016-06-23,58841.54967634254,47385.03769415678,60719.18565638038,119560.73533272292
2016-06-24,57426.23281849262,45685.08040901202,58623.09634848506,116049.32916697768
2016-06-27,57039.759399640105,45215.19593983081,58874.70406326766,115914.46346290776
2016-06-28,57844.266981785564,45958.87894167639,60048.49489926952,117892.76188105508
2016-06-29,58443.97678345055,46540.461624566466,60591.028347187035,119035.00513063758
2016-06-30,58787.314378423645,46981.676399764954,60767.50833112389,119554.82270954753
2016-07-01,58782.314378423645,46976.676399764954,60872.375898961574,119654.69027738522
2016-07-04,59048.84683781967,46976.676399764954,60651.588082468406,119700.43492028807
2016-07-05,58893.371349654524,46590.15321901452,59948.950229494236,118842.32157914876
2016-07-06,58804.721291790775,46686.72722197262,60718.88984182745,119523.61113361822
2016-07-07,58726.94657915965,46615.65888619519,60413.89409433359,119140.84067349325
2016-07-08,59372.126334354034,47226.39879207201,61380.15153693615,120752.27787129019
2016-07-11,59884.7932789673,47417.41208105571,61856.01329098411,121740.80656995141
2016-07-12,60117.01266089543,47699.693722116426,62596.30648848233,122713.31914937776
2016-07-13,60089.8872263011,47692.705182867634,62275.22795854655,122365.11518484764
2016-07-14,60237.270220472456,47907.026920239645,62156.01577925463,122393.28599972709
2016-07-15,60146.446188059606,47760.709607992874,61650.95755396035,121797.40374201996
2016-07-18,60347.06195126385,47906.41293899566,62071.857328223785,122418.91927948763
2016-07-19,60296.2336759967,47754.08941304797,61879.747658738626,122175.98133473532
2016-07-20,60487.8637261776,47940.358380678765,62449.98669222602,122937.85041840363
2016-07-21,60466.39139325548,47846.70020080653,62522.24096614757,122988.63235940304
2016-07-22,60716.68661516488,47994.46848383803,62746.525738812736,123463.21235397761
2016-07-25,60527.418718742236,47846.91919238871,62849.32048613638,123376.73920487861
2016-07-26,60609.908931926446,47918.31256201214,63361.902819585725,123971.81175151217
2016-07-27,60743.460881015366,48018.670186823205,63266.99621195157,124010.45709296694
2016-07-28,60702.380836255936,47991.18863359951,63047.464313185985,123749.84514944191
2016-07-29,60688.61497590625,48220.06894105523,63418.55042695787,124107.1654028641
2016-08-01,60688.61497590625,48022.027754949064,62708.604591176096,123397.21956708234
2016-08-02,60226.82086816779,47781.75974539083,62701.61509168562,122928.4359598534
2016-08-03,60301.10837043637,47880.41706363441,62749.19990459367,123050.30827503004
2016-08-04,60447.97444019154,48066.28790365522,62820.233683005914,123268.20812319746
2016-08-05,60947.71045417214,48247.59519687814,62796.175878929134,123743.88633310128
2016-08-08,61230.60623027153,48337.5612515925,63708.41971532024,124939.02594559177
2016-08-09,61521.65535255854,48554.79240634155,63875.28326302146,125396.93861558
2016-08-10,61390.44700022642,48551.50750087509,63684.03938256457,125074.48638279099
2016-08-11,61591.028131891144,48738.81119888126,63633.39419741843,125224.42232930957
2016-08-12,61535.36466848389,48726.855769178626,63267.439626466694,124802.80429495059
2016-08-15,61628.54454765786,48881.10483703541,63343.554709042444,124972.09925670031
2016-08-16,61310.52038497859,48717.418735717685,62979.443117059585,124289.96350203818
2016-08-17,61267.73117401696,48735.46359151686,62689.88813431351,123957.61930833047
2016-08-18,61279.38157662219,48939.65253207193,62859.55922353406,124138.94080015624
2016-08-19,61217.96612604988,48745.15706654673,62275.838877047914,123493.8050030978
2016-08-22,61304.10065684616,48677.22769149231,62752.73549324778,124056.83615009394
2016-08-23,61310.096901074925,48735.07486099665,63063.18831092872,124373.28521200366
2016-08-24,61211.707639813336,48643.86052473359,62845.43499257627,124057.14263238962
2016-08-25,61146.58809853721,48593.175185582484,62837.781171322815,123984.36926986004
2016-08-26,61087.37973795246,48397.38911547,62492.64360265388,123580.02334060633
2016-08-29,61411.538534066676,48647.09359365163,63313.22203881891,124724.76057288559
2016-08-30,61529.72689500233,48596.805740171294,63224.44422161733,124754.17111661966
2016-08-31,61234.91974311844,48429.02535114996,63377.61473451807,124612.53447763651
2016-09-01,61393.08542329923,48562.95501803988,63662.148995953896,125055.23441925313
2016-09-02,61740.6579880383,48857.245035323256,63973.67481345262,125714.33280149092
2016-09-06,61871.28883546563,49156.733029526964,63555.72294412977,125427.0117795954
2016-09-07,61939.25786308072,49143.644175135625,63129.43415963838,125068.6920227191
2016-09-08,61810.793011674155,48981.032724792225,63097.857849903376,124908.65086157754
2016-09-09,60871.43168554567,48087.837082939135,62134.292020202956,123005.72370574862
2016-09-12,61099.04260293421,48427.03793647631,63187.60072517779,124286.643328112
2016-09-13,60351.4541127675,47753.97963630667,62223.434190938766,122574.88830370626
2016-09-14,60457.035549597334,47788.24849661428,62878.34515907308,123335.38070867042
2016-09-15,60890.500525819094,48161.04610711851,63541.7586480222,124432.2591738413
2016-09-16,60788.40597666465,47957.66378159617,63107.48824262026,123895.8942192849
2016-09-19,60940.578978269696,48081.11616143089,63460.82255321671,124401.40153148641
2016-09-20,61063.26998399747,48141.20343865961,63556.01516365019,124619.28514764766
2016-09-21,61684.35928274324,48731.4757446071,64236.854992361456,125921.21427510469
2016-09-22,62036.721083587734,49016.40702118566,64126.20288441915,126162.92396800689
2016-09-23,61847.09922937138,48748.692771048605,63601.932136965144,125449.03136633652
2016-09-26,61565.4422572059,48463.88139283986,63737.76000152511,125303.202258731
2016-09-27,61700.90582374997,48707.86450524272,64427.838687104515,126128.74451085448
2016-09-28,62042.27646870463,48971.05582421804,64676.07584623106,126718.35231493569
2016-09-29,61778.90062740432,48573.761066484076,63457.731407504914,125236.63203490924
2016-09-30,61862.884138383044,48802.269445793965,64188.15834998696,126051.04248837
2016-10-03,66857.88413838306,52604.5887544298,69083.50008247397,135941.38422085703
2016-10-04,66541.8695102698,52373.15523639517,68692.10438693613,135233.97389720593
2016-10-05,66903.52153121636,52591.310661588206,69402.12595333687,136305.64748455322
2016-10-06,66922.12446764178,52540.95069587526,69233.2122251421,136155.33669278387
2016-10-07,66871.28863843964,52456.49501242504,69347.48780716544,136218.7764456051
2016-10-10,66871.28863843964,52620.73716576294,69729.84361572195,136601.13225416158
2016-10-11,66571.51237056147,52082.56723378027,68577.11532305818,135148.62769361964
2016-10-12,66626.86402242088,52078.17231162137,68895.25388083562,135522.1179032565
2016-10-13,66511.58070398006,51956.688089724055,68974.58378574016,135486.16448972022
2016-10-14,66382.38922724428,51952.566281403444,68589.3369542819,134971.72618152617
2016-10-17,66308.83406282836,51900.32009554663,68205.8438124122,134514.67787524057
2016-10-18,66860.24726850736,52277.5246599855,68560.9304102222,135421.17767872955
2016-10-19,67100.46610354117,52424.66417266584,68717.72254912546,135818.18865266663
